"WaterbodyID","Year","doy","CenterLatitude","Temperature","pH","lwTN","lwTP","pa"
1915,1974,111,43.3827776666667,7.06153846153846,NA,2.62745178349495,0.099009622127706,0
1915,1974,189,43.3827776666667,23.0333333333333,8.6,NA,NA,1
1915,1974,265,43.3827776666667,17.2538461538462,8.06153846153846,2.58857342418327,0.505194413606265,1
2001,1974,104,38.7854165,9.14125,8.2,2.27880456432864,-0.522771694784391,0
2001,1974,176,38.7854165,22.3555555555556,8.35555555555556,NA,NA,0
2001,1974,273,38.7854165,16.575,7.8375,2.0088849482167,-0.74918857144357,0
2002,1974,100,38.69537,11.01,8.2,3.22992566105479,1.18019216984042,0
2002,1974,175,38.69537,23.6307692307692,8.05384615384615,NA,NA,0
2002,1974,274,38.69537,15.6111111111111,8.26666666666667,2.40051809282308,0.14014834114349,0
2003,1974,99,37.275,12.525,8,2.76789020145823,1.2447307967981,0
2003,1974,174,37.275,24.95,7.6,NA,NA,0
2003,1974,275,37.275,17.28,8.038,2.30218501297271,-0.155952301773886,1
2004,1974,100,37.654861,11.7416666666667,8.16666666666667,2.60170154307149,0.922736579357544,0
2004,1974,174,37.654861,25.1,8.01428571428571,NA,NA,1
2004,1974,274,37.654861,16.9714285714286,7.97285714285714,2.19944433407453,0.326524966987849,0
2005,1974,100,38.259028,13.4366666666667,8.25,3.44105891508729,2.35124826497333,0
2005,1974,174,38.259028,23.35,8.35,3.28091121578765,1.24918514714748,0
2005,1974,273,38.259028,15.415,7.88,2.88591740754678,1.2905403328294,0
2006,1974,101,38.63125,11.3914285714286,8.2,2.94549105711725,0.655667807536379,0
2006,1974,177,38.63125,22.85,8.1625,2.86519638990927,0.926834945749826,0
2006,1974,273,38.63125,15.5333333333333,7.76666666666667,2.54291346906236,0.21926938976561,0
2007,1974,101,38.39125,11.4,8.29285714285714,2.7948393311746,1.02445303314814,0
2007,1974,177,38.39125,22.7875,8.35,3.15262917904927,0.663396484908038,0
2007,1974,274,38.39125,15.35,8.47,2.01977999762177,-0.0950435486868951,1
2008,1974,101,38.497685,11.2583333333333,8.75909090909091,2.77247507941904,0.46161610322442,0
2008,1974,175,38.497685,23.3545454545455,8.17272727272727,2.56452968899346,-0.0725706928348355,1
2008,1974,273,38.497685,17.8035714285714,8.08142857142857,2.03992078351755,-0.0420876761097605,1
2009,1974,100,39.15194425,10.05625,8.359375,3.07205653791674,1.53478171310824,0
2009,1974,176,39.15194425,23.1526315789474,8.23333333333333,2.86093692457834,0.967023807368401,0
2009,1974,275,39.15194425,16.0594117647059,8.38705882352941,2.35137525716348,0.255462675140513,0
2010,1974,104,39.792685,9.58666666666667,8.3,2.89369954798884,1.28840586030077,0
2010,1974,178,39.792685,22.2833333333333,8.5,2.83654113414889,1.41783327688478,0
2010,1974,272,39.792685,14.8,8.38,2.75238601492226,1.36647423367058,0
2011,1974,101,39.162847,10.7166666666667,8.34444444444444,2.99088722189079,0.501751242490283,0
2011,1974,176,39.162847,23.0263157894737,8.17368421052632,3.24853681912864,0.793349605849629,0
2011,1974,275,39.162847,17.0772222222222,8.07444444444444,2.83836345811562,0.485986333752344,0
2012,1974,100,38.6611113333333,10.9422222222222,8.22222222222222,3.15054939792441,0.584757389920157,0
2012,1974,175,38.6611113333333,23.7538461538462,8.16923076923077,3.17329895407594,0.135068671943408,0
2012,1974,273,38.6611113333333,17.6755555555556,8.04555555555556,2.8130106367387,0.184079270369218,0
2013,1974,100,37.757361,11.438,8.2,2.47182141023934,0.82487695123784,0
2013,1974,174,37.757361,25,7.92857142857143,NA,NA,0
2013,1974,274,37.757361,16.5857142857143,7.87714285714286,2.1770218700187,0.713719385604771,1
2014,1974,100,39.3333333333333,9.96923076923077,8.17692307692308,3.29378347719248,1.83602169321328,0
2014,1974,175,39.3333333333333,23.5,8.3125,NA,NA,0
2014,1974,274,39.3333333333333,16.4028571428571,8.13428571428572,3.01553490085017,1.29267019829695,0
2015,1974,101,38.9425923333333,9.715,8.18333333333333,2.67426358534988,-0.0642718900201404,0
2015,1974,176,38.9425923333333,23.5333333333333,8.375,NA,NA,0
2015,1974,273,38.9425923333333,16.9785714285714,8.01,2.34660197841082,-0.415731917606844,0
2101,1973,148,36.934127,18.6357142857143,7.59285714285714,2.08567209143047,-0.347634301327404,0
2101,1973,233,36.934127,27.5125,7.95714285714286,2.00148000021013,-1.10219011001599,1
2101,1973,297,36.934127,21.4766666666667,7.26333333333333,1.7786742296794,-0.866152270716549,0
2102,1973,138,36.552315,18.2222222222222,7.91666666666667,1.95475976433229,-1.18235628210107,1
2102,1973,229,36.552315,28.7461538461538,7.43076923076923,2.00127207838798,-0.902918994908264,0
2102,1973,296,36.552315,20.4703703703704,7.5,1.40627852604024,-1.33588293694708,0
2103,1973,145,37.73104175,16.4233333333333,8.12,2.88174203613631,1.02789166118428,1
2103,1973,231,37.73104175,21.4037037037037,7.10526315789474,2.81742370656629,1.36460020917626,1
2103,1973,297,37.73104175,20.265,7.555,2.16905370036952,1.01767329014035,0
2104,1973,135,36.1457842941176,19.6564705882353,7.70352941176471,2.40109869251591,0.84560052863346,0
2104,1973,225,36.1457842941176,28.9431818181818,7.46216216216216,2.3649760394728,0.751683733893833,1
2104,1973,293,36.1457842941176,20.8805555555556,7.58108108108108,2.27346241185408,0.877032689418738,1
2105,1973,138,36.8775,18.1741379310345,7.95344827586207,2.8256799683086,0.277762344578612,0
2105,1973,223,36.8775,28.5875,8.47916666666667,2.40859539749337,0.483068946720949,0
2105,1973,295,36.8775,25.0058823529412,7.590625,1.88867820310018,0.0405719632650457,0
2201,1974,78,31.1109725,20.96,6.95,1.94089760723177,-0.338273858567841,0
2201,1974,149,31.1109725,27.7,6.72,2.03757733758114,0.0287818014254522,0
2201,1974,311,31.1109725,17.318,5.97,2.22354188565359,0.00439034830129285,0
2202,1974,77,31.975,17.5571428571429,7.67142857142857,2.23430625224075,0.229296014608903,0
2202,1974,149,31.975,27.0571428571429,8.24285714285714,2.16791018966744,0.58913496189029,1
2202,1974,314,31.975,19.1625,7.48875,2.55022611590864,0.778292233716864,1
2203,1974,79,32.408472,18.6545454545455,6.38,1.8925093723282,0.721928981985397,0
2203,1974,150,32.408472,26.9077777777778,6.95555555555556,2.3167071282176,0.609403187126984,1
2203,1974,314,32.408472,17.0275,5.73625,2.29832603607366,0.80981831494983,0
2204,1974,81,32.8928703333333,16.4,6.35,2.23108909128898,0.86024934099053,0
2204,1974,153,32.8928703333333,26.625,7.475,2.24601474150565,0.745739630679116,1
2204,1974,237,32.8928703333333,29.21,7,NA,NA,1
2204,1974,314,32.8928703333333,15.626,5.846,2.400800140491,1.02604159583327,0
2205,1974,78,30.7415275,22.6,6.48333333333333,2.5299862345609,1.38345700629973,0
2205,1974,149,30.7415275,27.975,6.8,2.27161028869462,1.61228385888402,1
2205,1974,315,30.7415275,16.6766666666667,6.08,2.5592923611464,2.02612866544942,0
2207,1974,77,31.5020835,18.9333333333333,7.16666666666667,2.6205538580507,1.17701262274316,0
2207,1974,148,31.5020835,27.8666666666667,8.45833333333333,2.69417662883634,0.779477770310966,0
2208,1974,78,31.325,19.65,6.62,1.92161745648627,0.263901543786378,1
2208,1974,149,31.325,27.12,6.8,1.92161745648627,0.0466927279919821,1
2208,1974,315,31.325,17.505,6.14666666666667,2.13653050866396,0.0623486250645343,1
2209,1974,77,31.65375,19.8,7.88,2.25044933857352,0.706754183966162,1
2209,1974,149,31.65375,28.16,8.26666666666667,2.58600810852544,0.949080354697126,1
2209,1974,314,31.65375,18.2166666666667,7.85833333333333,2.5736295242928,1.15120473878728,1
2210,1974,81,32.5127778,17.3857142857143,7.08571428571429,2.33494471576738,0.440474465939953,1
2210,1974,153,32.5127778,26.678,8.15,2.67538925886265,0.692897149304736,1
2210,1974,237,32.5127778,28.23,7.43,2.82304416572827,1.72307012310119,1
2210,1974,314,32.5127778,17.327,6.674,2.16102152867226,0.438254930931155,1
2211,1974,79,32.750278,17.3923076923077,6.15769230769231,1.70138580271615,0.0273906581452218,0
2211,1974,150,32.750278,25.9430769230769,6.43461538461538,2.27133254948994,0.411752990185649,0
2211,1974,314,32.750278,15.5466666666667,5.73416666666667,1.89636970349518,0.31042155942127,0
2212,1974,79,31.6402775,20.2285714285714,8.02857142857143,2.16561923792089,0.601345125797223,1
2212,1974,148,31.6402775,28.65,8.75,2.48823443988067,0.899889890338219,1
2212,1974,315,31.6402775,19.2742857142857,7.41142857142857,2.84723226523555,1.18697196264591,1
2213,1974,80,31.279167,19.0333333333333,6.45555555555556,2.03514128278326,-0.25489224962879,1
2213,1974,149,31.279167,28.01,7.65,2.36242509335006,-0.0950435486868951,1
2213,1974,315,31.279167,18.2666666666667,6.16444444444444,2.17348829743739,0.0655796456459804,0
2214,1974,77,31.850556,19.58,6.26666666666667,2.49210291665859,1.05703769620224,0
2214,1974,148,31.850556,27.904,7.03,2.76480853492082,1.26767972978365,0
2214,1974,315,31.850556,15.684,6.732,3.09648217665413,2.0143428636837,0
2215,1974,77,31.929861,17.0333333333333,6.26,2.17065242173322,1.8155085473989,0
2215,1974,149,31.929861,26.6,6.95,2.80626524859917,1.8195367502275,1
2215,1974,314,31.929861,17.618,6.816,2.42338579313975,1.33352629558123,0
2216,1974,79,29.8956945,21.78,7.76,2.49055732129681,1.44621285133113,0
2216,1974,148,29.8956945,27.9533333333333,9.4,2.97909463240097,1.5856573837687,1
2216,1974,232,29.8956945,29.4571428571429,8.47142857142857,NA,NA,1
2217,1974,78,31.1899073333333,20.06,6.35,2.06280390052681,-0.664365379134493,0
2217,1974,149,31.1899073333333,26.92,6.66,1.99660326337083,-0.468085470089832,1
2217,1974,311,31.1899073333333,18.5528571428571,5.71285714285714,2.55722731136763,-0.402398386737378,0
2219,1974,149,31.975,26.525,6.45,2.24601474150565,0.753065670771189,0
2219,1974,234,31.975,30,7,2.35580985423134,1.3704190119616,1
2220,1974,315,30.933333,16.6433333333333,7.54333333333333,2.55567572067621,1.41407164211934,1
2402,1973,110,39.505764,11,7.9625,2.50695348898192,-1.31910311157957,0
2402,1973,276,39.505764,18.8529411764706,6.20588235294118,2.10140446361612,-0.834710744881732,1
2403,1973,100,39.43354175,10.1235294117647,6.61176470588235,3.5945687746427,0.166909277799067,0
2403,1973,201,39.43354175,26.5769230769231,7.98,3.51452606696916,-0.706877373371848,1
2403,1973,273,39.43354175,21.2363636363636,7.12727272727273,3.39175904093179,0.097044212690003,1
2408,1973,100,39.4537036666667,10.2416666666667,6.71666666666667,3.36901848329792,0.438254764264475,0
2408,1973,201,39.4537036666667,27.5833333333333,9.03333333333333,3.26321163868825,-0.592698709263141,1
2408,1973,273,39.4537036666667,20.7125,7.3,3.033629996557,-0.478035800943,1
2409,1973,99,38.3819445,13.3666666666667,8.43333333333333,3.08800754966316,1.00356873998122,0
2409,1973,200,38.3819445,26,9.45,3.30944752305259,1.27550245546486,1
2409,1973,270,38.3819445,19.6,7.15,3.54124913710991,1.11119940417358,0
2801,1973,163,34.7732406666667,23.3928571428571,7.35714285714286,2.70203212877665,2.01752814331899,1
2801,1973,239,34.7732406666667,28.275,6.7125,2.76679069612481,0.610105187857814,0
2801,1973,304,34.7732406666667,15.2857142857143,7.8375,2.61502075178702,1.81890841216096,0
2802,1973,162,34.149074,24.6214285714286,6.68571428571429,2.21266038546606,0.829331204968858,1
2802,1973,238,34.149074,29.3375,6.6375,2.38899212073478,-0.210875364212016,1
2802,1973,304,34.149074,17.16,7.61,2.14476100780048,0.81119684733376,1
2804,1973,165,32.4313195,28.625,7.07142857142857,2.64900766046843,0.772939856978272,1
2804,1973,238,32.4313195,28.1666666666667,7.10666666666667,2.74641584793575,0.00439034830129285,1
2804,1973,305,32.4313195,18.3,7.07692307692308,2.1818939868427,0.222774252362514,1
2805,1973,163,34.43659725,22.547619047619,7.58571428571429,2.15640258281596,0.76378287076985,0
2805,1973,238,34.43659725,29.1909090909091,6.55,2.10504837039361,-0.685675165721244,0
2805,1973,304,34.43659725,18.49375,7.9625,1.60693478221598,-0.121673405842567,0
2806,1973,164,33.8319443333333,27.7,7.36666666666667,2.77881927199042,1.04802014023314,1
2806,1973,239,33.8319443333333,27.9111111111111,6.67777777777778,2.41173840689057,0.0879091220440698,1
2806,1973,305,33.8319443333333,17.8666666666667,7.3,1.95189222073286,0.361373886595198,1
2901,1974,98,37.1524073333333,11.01,7.91111111111111,1.74202441434552,-0.673780378069098,0
2901,1974,168,37.1524073333333,22.2666666666667,8.10833333333333,1.3328056761689,-0.516257013763198,0
2901,1974,280,37.1524073333333,16.6936363636364,7.80454545454545,1.55488572510194,-0.21218113153574,0
2902,1974,97,37.853111,10.8277777777778,7.86111111111111,2.79606107842492,0.659618944250882,0
2902,1974,171,37.853111,24.253,8.45,2.38287392422285,0.207583113196154,1
2902,1974,280,37.853111,17.9913043478261,7.92869565217391,2.02045280932716,0.120561780063335,0
2903,1974,97,37.6016668,10.06,8.308,2.79057597725417,-0.144424796602819,0
2903,1974,174,37.6016668,22.9533333333333,8.30666666666667,2.60377551547062,-0.543463606265457,0
2903,1974,280,37.6016668,17.9745833333333,7.92083333333333,2.11354099043926,-0.415452314641231,0
2904,1974,99,36.6744445,9.025,7.9875,2.36790455911469,-0.49061458314986,0
2904,1974,169,36.6744445,14.232,7.93,2.44910674565681,-0.438815087789719,0
2904,1974,241,36.6744445,15.6128571428571,7.47857142857143,2.29455292129678,0.207942890138333,0
2904,1974,276,36.6744445,15.5811111111111,7.18111111111111,2.38344797705147,-0.0397808700118446,0
2905,1974,97,39.5830553333333,9.8,7.65,3.0920419536914,0.977084517734487,0
2905,1974,170,39.5830553333333,23.9033333333333,7.54166666666667,3.12302549921137,1.20449766656165,0
2905,1974,279,39.5830553333333,16.0222222222222,7.65333333333333,2.81114147731599,0.247900933622695,0
2906,1974,98,37.71631975,11.7714285714286,7.65357142857143,1.66203036255327,0.000856775719982243,0
2906,1974,168,37.71631975,23.0705882352941,7.84117647058823,1.71501605146906,0.160717307551147,1
2906,1974,280,37.71631975,16.9871428571429,7.78,1.62924053973028,0.111733025163111,0
3001,1975,147,46.5052224,7.55238095238095,7.90952380952381,2.36022487244046,0.681387833470759,0
3001,1975,211,46.5052224,16.5166666666667,8.41944444444444,1.78077341701546,0.393954672034574,1
3001,1975,246,46.5052224,18.18,8.18,1.52431565901727,0.228767706064431,1
3001,1975,294,46.5052224,13.1541666666667,8.11666666666667,1.73312938477665,0.69612191830375,1
3002,1975,147,44.975463,7.225,8.16666666666667,2.2260639550863,0.0100328357003737,0
3002,1975,211,44.975463,15.3777777777778,8.3,2.06714401386943,0.672887606546181,1
3002,1975,245,44.975463,16.5666666666667,8.41363636363636,2.02287119019144,0.558996548627284,1
3002,1975,292,44.975463,10.1,8.37692307692308,1.98808507410603,0.425870871731434,1
3003,1975,148,47.8539445,5.96545454545455,8.23090909090909,1.42472805136516,-0.874451073531243,0
3003,1975,205,47.8539445,25.36,8.5675,1.45814979822032,-1.47906776127225,0
3003,1975,250,47.8539445,16.9322580645161,8.3078125,1.12492959698548,-1.37882234628119,0
3004,1975,209,46.1907406666667,16.6428571428571,8.95714285714286,1.66392609771817,-0.313732749651722,1
3004,1975,246,46.1907406666667,13.77,8.545,1.69744878975681,-0.347007538536596,1
3005,1975,210,44.79777775,16.2166666666667,8.625,1.4732362912537,-0.478035800943,1
3005,1975,245,44.79777775,15.8461538461538,8.42692307692308,1.15929724048969,-0.521264535493818,1
3005,1975,292,44.79777775,9.89375,8.24375,1.12492959698548,-0.132674616904541,1
3006,1975,152,48.7193981666667,9.58125,8.303125,1.51269512799425,0.797400357555082,0
3006,1975,204,48.7193981666667,16.7882352941176,8.22352941176471,1.47260696461241,0.151356864791584,0
3006,1975,247,48.7193981666667,17.1,8.23148148148148,1.12492959698548,0.118967519064042,1
3007,1975,152,47.9264813333333,10.3538461538462,8.07307692307692,2.02855302365887,-0.351742075618707,1
3007,1975,208,47.9264813333333,19.9857142857143,8.78571428571429,2.16102152867226,-0.897889646503267,1
3007,1975,247,47.9264813333333,16.075,8.54166666666667,1.82937633279936,-0.080938942505352,1
3007,1975,294,47.9264813333333,10.975,7.45,2.14065422584783,0.524432627172208,1
3008,1975,151,48.5821296666667,5.44791666666667,7.67708333333333,1.64029037591686,-1.39432653281715,0
3008,1975,208,48.5821296666667,19.1,8.06666666666667,1.57000384318869,-2.00743100570356,0
3009,1975,149,48.5025,12.2333333333333,8.52222222222222,2.13192856773059,0.0460350495730121,0
3009,1975,204,48.5025,21.0444444444444,8.47777777777778,1.88403474533723,-0.237270648278972,1
3009,1975,250,48.5025,16.675,8.74375,2.45573527248772,0.137149838147234,1
3010,1975,147,47.1893516666667,6.68181818181818,8.3,1.68572532606075,0.24863407165559,1
3010,1975,209,47.1893516666667,20.25,8.475,1.13622915223942,-1.05339994584656,0
3010,1975,246,47.1893516666667,12.95,7.69666666666667,1.24523470207458,-0.368621014957133,1
3011,1975,152,47.9650926666667,8.75,8.05625,1.48585685066275,-1.10469324023411,0
3011,1975,208,47.9650926666667,16.4625,8.2,1.12492959698548,-1.37882234628119,0
3011,1975,247,47.9650926666667,15.2444444444444,8.13888888888889,1.12492959698548,-1.26427340456896,0
3012,1975,152,48.4019445,10.35,8.05,1.23256026117785,-0.871078389052607,0
3012,1975,208,48.4019445,9.13571428571429,8.00357142857143,1.47932922708708,-1.35923521300588,0
3012,1975,247,48.4019445,16.1833333333333,8.14166666666667,1.12492959698548,-0.988861424708991,0
3013,1975,149,48.363611,9.356,8.34807692307692,2.0070776099333,0.00391540172385431,0
3013,1975,205,48.363611,19.1909090909091,8.28636363636364,1.62244387611323,-0.881230760516622,0
3014,1975,142,45.1,11.9375,8.5375,2.30358459332713,0.433242389107611,0
3014,1975,240,45.1,21.4142857142857,8.9,2.29051251175978,0.808832780038879,1
3014,1975,287,45.1,10.7875,8.45,2.03208784529637,0.4678137331727,0
3016,1975,152,48.4505556666667,6.625,8.0275,1.38379123090177,-0.555997342412712,0
3016,1975,208,48.4505556666667,18.375,8.4,1.12492959698548,-1.6613893180662,0
3016,1975,247,48.4505556666667,16.7875,8.275,1.12492959698548,-1.56422556961255,0
3101,1974,182,40.968889,23.225,7.85,NA,NA,1
3101,1974,268,40.968889,17.49,7.768,2.63001658496311,0.862214490785423,1
3102,1974,105,40.0687036666667,9.21583333333333,8.38181818181818,3.00622251263588,1.39516400022523,0
3102,1974,178,40.0687036666667,22.45,8.5375,2.71948457872787,1.56642602184081,1
3102,1974,272,40.0687036666667,16.1777777777778,8.26666666666667,2.1770218700187,1.08361144765475,0
3103,1974,105,40.3970835,8.4,8.38125,2.68307421503203,0.371046181237705,0
3103,1974,181,40.3970835,23.1333333333333,8.55,NA,NA,1
3103,1974,269,40.3970835,16.9128571428571,8.24714285714286,2.7638002162067,1.06952655579732,0
3104,1974,105,40.365741,8.2575,8.425,2.34468626901268,0.825216397695459,0
3104,1974,181,40.365741,22.3307692307692,8.3,NA,NA,0
3104,1974,269,40.365741,16.7607692307692,8.22615384615385,2.40722227018259,0.693493036129628,0
3105,1974,105,40.683333,8.25,8.475,2.94654202936322,1.19202673330754,0
3105,1974,181,40.683333,22,8.34,NA,NA,1
3105,1974,272,40.683333,14.7,8.525,2.19277022698684,0.407795723446447,1
3106,1974,105,41.251389,5.9,8.43214285714286,2.50143595173921,-0.20746355605768,0
3106,1974,181,41.251389,20.9909090909091,8.4,NA,NA,1
3106,1974,269,41.251389,17.2416666666667,7.83666666666667,2.61800392041743,0.312313707573308,0
3107,1974,106,40.844722,10.2666666666667,NA,2.4567357728213,-0.0893778111512167,0
3107,1974,182,40.844722,23.6,7.9625,NA,NA,1
3107,1974,268,40.844722,17.4833333333333,7.77666666666667,2.93172694357808,1.06775208441464,1
3108,1974,106,41.3354165,7.63125,NA,1.8598074500019,0.698694266989062,0
3108,1974,181,41.3354165,22.8571428571429,8.58571428571429,NA,NA,0
3108,1974,269,41.3354165,16.2857142857143,8.55857142857143,1.56861591791385,1.23189365003743,1
3110,1974,104,40.1654165,8.05714285714286,8.41428571428571,2.48989419129904,0.530964329035424,0
3110,1974,178,40.1654165,21.7888888888889,8.36666666666667,NA,NA,1
3110,1974,269,40.1654165,16.1528571428571,8.43,2.46129678414887,1.11990773206537,0
3201,1975,55,36.1181133958333,9.44073394495413,8.24311926605505,2.3196857462065,-0.306475301105345,0
3201,1975,162,36.1181133958333,21.1857142857143,8.51571428571429,2.44824266541641,-1.21498560416134,0
3202,1975,75,39.41555525,6.7405,8.1725,2.26072088889535,1.88517391386748,0
3202,1975,189,39.41555525,18.85,8.14210526315789,1.71351339226062,1.50695042240798,0
3202,1975,310,39.41555525,12.6333333333333,7.65,2.09433015417359,1.86184507679474,0
3204,1975,152,40.6099691111111,17.1777777777778,9.26666666666667,2.23025332024158,1.47183474932841,0
3204,1975,191,40.6099691111111,22.68,8.64,2.78575170876606,1.29860986127026,0
3204,1975,310,40.6099691111111,7.57407407407407,8.61111111111111,1.98939526099505,0.87387772699751,0
3205,1975,76,39.0860493333333,3.888,6.63666666666667,1.12492959698548,-1.77509902833495,0
3205,1975,182,39.0860493333333,10.9047619047619,8.05454545454545,1.18701159093259,-1.49590632563507,0
3205,1975,307,39.0860493333333,11.906976744186,7.97906976744186,1.12492959698548,-2.39078110373196,0
3206,1975,77,38.677778,5.11,7.805,2.28238238567653,0.548005794890274,0
3206,1975,181,38.677778,11.9333333333333,8.09166666666667,1.77551716312663,0.668043024964034,1
3206,1975,308,38.677778,12.14,7.595,1.36609165380237,0.958238492481912,1
3207,1975,125,37.300741,12.975,6.3,2.42125662271154,1.30895038953239,0
3207,1975,232,37.300741,19.3333333333333,8.68333333333333,3.10069270919048,2.04234523703866,0
3207,1975,324,37.300741,9,8.4,2.50552593699074,1.9467669247753,0
3208,1975,75,39.265463,3.222,8.75,2.82967768922391,2.66309467530035,0
3208,1975,177,39.265463,14.24,8.76,3.1027913458474,2.06093807011528,1
3208,1975,313,39.265463,7.96666666666667,9.01666666666667,3.02204958187137,3.03251411764652,0
3209,1975,149,41.6755002,6.84838709677419,8.75387096774194,2.47653840011748,1.36285883849552,0
3209,1975,212,41.6755002,16.2842105263158,8.30526315789474,2.86388367476368,1.74630315816841,1
3209,1975,309,41.6755002,5.71052631578947,7.52631578947368,2.61292947703422,1.27390628593203,1
3210,1975,151,41.6723146666667,10.45,8.75,2.3689968585133,1.38604432986468,0
3210,1975,212,41.6723146666667,19.6214285714286,9.03,1.96962667567263,-0.321032052133335,0
3210,1975,309,41.6723146666667,5.87777777777778,8.52222222222222,1.69459572077441,0.362093569965591,1
3211,1975,75,38.6675926666667,4.88571428571429,9.48571428571429,3.45062226498968,2.94506284467226,0
3211,1975,190,38.6675926666667,17.2466666666667,9.46,3.4547170846506,2.84747972108141,0
3211,1975,309,38.6675926666667,14.5153846153846,9.39230769230769,3.31513660166306,2.92521076176409,0
3402,1973,203,40.870278,25.15,7.9,3.21285775254264,0.932950563010979,1
3402,1973,273,40.870278,18.8,8.6,3.20152618653309,1.18967101961508,1
3403,1973,105,41.18840275,8.89230769230769,7.78461538461538,1.90348430495308,-0.613767414477123,0
3403,1973,273,41.18840275,18.93,6.63,2.19433150755379,0.31042155942127,1
3406,1973,105,40.9643055,10.6666666666667,7.73333333333333,3.0665013444422,0.343944251459914,0
3406,1973,202,40.9643055,24.85,7.98333333333333,3.23972365738104,0.617794844763232,1
3406,1973,273,40.9643055,19.98,7.82,3.22461929949527,0.754524168689617,1
3409,1973,105,41.132222,13.1,7.66666666666667,2.24848083400085,0.332894415273329,0
3409,1973,203,41.132222,25.05,7.8,2.67827804276854,1.13638965300214,1
3409,1973,274,41.132222,18.7333333333333,8.13333333333333,2.86486399834895,1.22367738760027,0
3410,1973,106,41.0016665,12.68,7.26,2.47653840011748,0.504042671469158,0
3410,1973,202,41.0016665,21.56,7.1,2.97552956623647,1.31705145837773,1
3410,1973,274,41.0016665,18.4,8.775,2.8440369103018,0.850364581757988,1
3412,1973,202,40.405,22.9,5.45,3.41608599415591,1.71361773134376,0
3412,1973,274,40.405,20.5,5.6,3.23789383070396,0.932951172767262,0
3413,1973,202,40.4368055,22.7,6.21666666666667,3.23880916257565,1.04983045779729,0
3413,1973,274,40.4368055,20,6.35,3.09013294897548,0.547109335843237,0
3415,1973,106,40.9490004,10.8,7.75454545454545,1.92198996533766,-0.673166316029533,0
3415,1973,203,40.9490004,25.3647058823529,7.01818181818182,2.22491834836232,-0.247645841108022,0
3415,1973,275,40.9490004,18.95,6.74375,2.1344622555999,-0.123863987222386,1
3417,1973,203,40.9075,26.95,8.05,2.69259809654329,0.920681080175448,1
3417,1973,273,40.9075,19.3,6.9,2.45272775142377,-0.141563564321787,0
3419,1973,106,41.063611,13.3666666666667,7.86666666666667,2.84607149899958,1.22671229129543,0
3419,1973,202,41.063611,21.675,7.36666666666667,3.09648217665413,1.39376637595859,1
3419,1973,274,41.063611,17.6333333333333,8.46666666666667,3.0243197304059,1.86377000520433,0
3420,1973,107,40.654028,10.4,8.05454545454545,2.26138423883675,-0.583396316600826,0
3420,1973,202,40.654028,26.0666666666667,8.7,3.07408123996497,-0.382725621138675,0
3420,1973,274,40.654028,19.95,7.2,2.46866434368658,-0.228574941311415,1
3422,1973,105,39.409861,11.65,6.78333333333333,3.15983328423442,-0.0893778111512167,0
3422,1973,200,39.409861,25.5166666666667,6.96666666666667,3.22684399451738,0.743285396017274,0
3422,1973,270,39.409861,20.3666666666667,7.83333333333333,3.24882290123615,0.779477296377204,1
3423,1973,202,41.0725923333333,24.8555555555556,7.12222222222222,1.57000384318869,-0.85880829646079,1
3423,1973,273,41.0725923333333,20.1875,6.67777777777778,2.18754828300569,-0.82680556537462,1
3501,1975,120,34.6305556666667,13.1363636363636,8.02727272727273,1.41673538662113,-0.593548688064845,0
3501,1975,231,34.6305556666667,22.97,7.905,1.40462531780461,-0.0237805286654034,0
3501,1975,274,34.6305556666667,18.4777777777778,8.16666666666667,1.83062399359752,-0.0220184136720027,0
3502,1975,124,35.296574,9.68333333333333,8.01666666666667,2.3469209068141,0.00233061533828118,0
3502,1975,230,35.296574,16.67,8.555,2.00606407187506,0.237361988551765,1
3502,1975,273,35.296574,16.27,8.36,2.43938613448619,0.215111379616945,1
3503,1975,120,35.46055575,12.4,8.33157894736842,1.63336001002552,-0.151006505122067,0
3503,1975,232,35.46055575,22.9416666666667,8.26666666666667,1.44613436147591,-0.231826976697795,0
3503,1975,274,35.46055575,19.6210526315789,8.26052631578947,1.72539472014737,-0.397183704313904,0
3504,1975,125,36.5236113333333,6.675,8.1,2.16102152867226,0.999773288784454,0
3504,1975,232,36.5236113333333,16.85,8.51666666666667,1.84792974069511,1.82065282177192,1
3504,1975,279,36.5236113333333,14.4555555555556,8.1375,2.24683744825712,1.9786999718783,1
3505,1975,121,33.2200926666667,12.225,8.675,1.82825210558708,0.724936352899191,0
3505,1975,230,33.2200926666667,24.5444444444444,8.34722222222222,1.96680150808669,1.19854131043262,1
3505,1975,275,33.2200926666667,20.8666666666667,8.23055555555556,1.93698151831101,0.977991444823588,0
3506,1975,124,36.6181483333333,7.54666666666667,8.04,2.10120303346135,0.27180672329349,0
3506,1975,230,36.6181483333333,18.3333333333333,8.14166666666667,1.7310654005558,-0.209281738376736,1
3506,1975,273,36.6181483333333,17.0166666666667,8.10416666666667,1.45977713787969,-0.0106397351043442,1
3507,1975,120,32.6142593333333,15.746,8.3,2.48590615012108,1.1030026369694,0
3507,1975,231,32.6142593333333,23.84,7.96,1.7227665977411,0.964165955708539,0
3507,1975,274,32.6142593333333,17.925,7.9375,1.93585981320181,1.54019500969194,1
3509,1975,121,35.35173625,13.38125,8.746875,1.50157426655816,-0.240003637135039,0
